TESTE_ID;INSERT_AM;INSERT_VON;UPDATE_AM;UPDATE_VON;LABOR_GROUP_ID;TEST_NR;NAME_KURZ;NAME_KURZ_10;NAME_LANG;NAME_STATISTIK;NAME_BEFUND;NAME_BEFUND_LANG;GUELTIG_AB;GUELTIG_BIS;EINHEIT_ID;TESTGRUPPE_ID;BEFUNDGRUPPE_ID;HOLGRUPPE_ID;BERECHNUNG_ANFOF;BERECHNUNG_FLAGF;BERECHNUNG_WERTF;ANZEIGE_NR;MATERIAL_ID;TEST_GESPERRT;ANFORDERUNG_BIS;TESTE_BESCHR_ID;MATERIAL_HOLBAR;NOT_TEST;RD_TEST;BD_TEST;SD_TEST;SOP_ABNAHME_ID;SOP_VERFAHREN_ID;SOP_ENTSORGEN_ID;GRAFIK_VORHANDEN;QUAKO_ANALYT_ID;LEISTUNG_TEST_NR;TESTE_ANZ;TESTE_INF;NAME_KURZ_FREMD;NAME_LANG_FREMD;METHODE;MATERIAL_FREMD;INSERT_VON_HAUS;ARBEITSPLATZ_ID;ZUSATZ_ANFO_NR;ZUSATZ_ANSICHT;TESTE_MASK_ID;ANHANG_TEST;LOESCHEN;VERDECKE_MOD_ERG;QC_ANZEIGE;VOL_EINHEIT;NICHTANFORDERBAR;NICHT_EINZELN_ANFORDERBAR;NICHT_ABRECHNEN;NICHT_STATISTIK;QC_UEBERWACHEN_GR;MAT_TESTE_MAT_ID
99,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;99,0;"EIW";"EIW";"Gesamteiweiß";"";"Gesamteiweiß";"Gesamteiweiß";07.02.2003;;22,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10220,0;99,0;"Gesamteiweiß";;"EIW";"Gesamteiweiß";;"SRK";99,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
100,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;100,0;"CHE";"CHE";"CHE";"";"CHE";"CHE";07.02.2003;;7,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10090,0;100,0;"CHE";;"CHE";"";;"SRK";100,0;5,0;;"";;;;;1,0;1,0;;0,0;1,0;1,0;1,0;
102,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;102,0;"HSRE";"HSRE";"Harnsäure";"";"Harnsäure";"Harnsäure";07.02.2003;;3,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10260,0;102,0;"Harnsäure";;"HSRE";"Harns{ure";;"SRK";102,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
103,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;103,0;"LDL";"LDL";"LDL - Cholesterin";;"LDL - Cholesterin";"LDL - Cholesterin";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;103,0;"LDL   ES";;"LDL   ES";"LDL - Cholesterin";;"SRK";103,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
104,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;104,0;"HDL";"HDL";"HDL - Cholesterin";;"HDL - Cholesterin";"HDL - Cholesterin";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;104,0;"HDL   ES";;"HDL   ES";"HDL - Cholesterin";;"SRK";104,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
108,0;07.02.2003 09:45;;12.03.2013 10:51;;1,0;108,0;"NITRI";"NITRITUR";"Nitrit im Urin";;"Nitrit im Urin";"Nitrit im Urin";07.02.2003;;4445,0;;;;;;;;2,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;108,0;"NITRITUR";;"NITRITUR";"Nitrit i.U.";;"U";108,0;20,0;;;;;;;1,0;;;0,0;1,0;;;
109,0;07.02.2003 09:45;;16.11.2005 15:10;;1,0;109,0;"ATIII";"ATIII";"Antithrombin III";"";"Antithrombin III";"Antithrombin III";07.02.2003;;15,0;;;;"0";"0";"0";;34,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;109,0;"Antithrombin III";;"ATIII";"Antithrombin III";;"P";109,0;3,0;;;;;;;1,0;;;0,0;;;;
110,0;07.02.2003 09:45;;19.11.2007 15:01;;1,0;110,0;"CL";"CL";"Chlorid";;"Chlorid";"Chlorid";07.02.2003;;33,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10070,0;110,0;"CL";;"CL";"Chlorid";;"SA";110,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
113,0;07.02.2003 09:45;;29.12.2015 12:03;;1,0;113,0;"MIKRO";"ALB-SU";"Mikroalbumin im Urin";"";"Mikroalbumin im Urin";"Albumin im Sammelurin";07.02.2003;;2,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;113,0;"MIKROALB";;"MIKROALB";"Mikroalbumin im Urin";;"US";113,0;5,0;;"";;;;;1,0;;;0,0;;;;
123,0;07.02.2003 09:47;;19.11.2007 15:01;;1,0;123,0;"FT4";"FT4";"freies T4";;"freies T4";"freies T4";07.02.2003;;4666,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;123,0;"FT4";;"FT4";"freies T4";;"S";123,0;5,0;;;;1,0;;;1,0;1,0;;0,0;;;;
125,0;07.02.2003 09:47;;16.11.2005 15:10;;1,0;125,0;"TZ";"TZ";"Thrombinzeit";"";"Thrombinzeit";"Thrombinzeit";07.02.2003;;16,0;;;;"0";"0";"0";;34,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;125,0;"Thrombinzeit";;"TZ";"Thrombinzeit";;"PB";125,0;3,0;;;;;;;1,0;;;0,0;;;;
127,0;07.02.2003 09:47;;12.02.2020 08:53;;1,0;127,0;"FAKV";"FAKV";"Faktor V";;"Faktor V";"Faktor V";07.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;127,0;"FAKV";;"FAKV";"Faktor V";;"";127,0;11,0;;;;;;;1,0;;;0,0;;;;
128,0;07.02.2003 09:47;;19.11.2007 15:01;;1,0;128,0;"FOLSR";"FOLSRE";"Folsäure";"";"Folsäure";"Folsäure";07.02.2003;;36,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;128,0;"Fols{ure";;"FOLSRE";"Fols{ure";;"";128,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
129,0;07.02.2003 09:47;;19.11.2007 15:01;;1,0;129,0;"VIT.B";"VIT.B12";"Vitamin B12";"";"Vitamin B12";"Vitamin B12";07.02.2003;;60,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;129,0;"Vitamin B12";;"VIT.B12";"Vitamin B12";;"";129,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
131,0;07.02.2003 10:26;;16.11.2005 15:10;;1,0;131,0;"NORAD";"NORADREN";"Noradrenalin i. Urin";"";"Noradrenalin i. Urin";"Noradrenalin im Sammelurin";07.02.2003;;17,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;131,0;"NORADREN";;"NORADREN";"Noradrenalin i. Urin";;"US";131,0;27,0;;"";;;;;1,0;;;0,0;;;;
132,0;07.02.2003 10:26;;16.11.2005 15:10;;1,0;132,0;"ADREN";"ADRENAL";"Adrenalin i. Urin";"";"Adrenalin i. Urin";"Adrenalin im Sammelurin";07.02.2003;;17,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;132,0;"ADRENAL";;"ADRENAL";"Adrenalin i. Urin";;"US";132,0;27,0;;"";;;;;1,0;;;0,0;;;;
133,0;07.02.2003 10:26;;16.11.2005 15:10;;1,0;133,0;"DOPAM";"DOPAMIN";"Dopamin i. Urin";"";"Dopamin i. Urin";"Dopamin im Sammelurin";07.02.2003;;17,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;133,0;"DOPAMIN";;"DOPAMIN";"Dopamin i. Urin";;"US";133,0;27,0;;"";;;;;1,0;;;0,0;;;;
134,0;07.02.2003 10:26;;16.11.2005 15:10;;1,0;134,0;"VMS";"VMS";"Vanillinmandelsäure";"";"Vanillinmandelsäure";"Vanillinmandels. im Sammelurin";07.02.2003;;2,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;134,0;"VMS";;"VMS";"Vanillinmandelsäure";;"";134,0;27,0;;"";;;;;1,0;;;0,0;;;;
135,0;07.02.2003 10:26;;16.11.2005 15:10;;1,0;135,0;"HVS";"HVS";"Homovanillinsäure";"";"Homovanillinsäure";"Homovanillinsäure im Sammelurin";07.02.2003;;2,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;135,0;"HVS";;"HVS";"Homovanillinsäure";;"US";135,0;27,0;;"";;;;;1,0;;;0,0;;;;
141,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;141,0;"FE";"FE";"Eisen";;"Eisen";"Eisen";07.02.2003;;37,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10150,0;141,0;"FE";;"FE";"Eisen";;"S";141,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
145,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;145,0;"ALB";"ALB";"Albumin";;"Albumin";"Albumin";07.02.2003;;15,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10161,0;145,0;"ALB";;"ALB";"Albumin";;"S";145,0;8,0;;;;;;;1,0;1,0;;1,0;1,0;1,0;4,0;
146,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;146,0;"A1-G";"A1-G";"alpha-1 Globulin";;"alpha-1 Globulin";"alpha-1 Globulin";07.02.2003;;15,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;146,0;"A1-G";;"A1-G";"alpha-1 Globulin";;"S";146,0;8,0;;;;;;;1,0;1,0;;1,0;;;;
147,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;147,0;"A2-G";"A2-G";"alpha-2 Globulin";;"alpha-2 Globulin";"alpha-2 Globulin";07.02.2003;;15,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;147,0;"A2-G";;"A2-G";"alpha-2 Globulin";;"S";147,0;8,0;;;;;;;1,0;1,0;;1,0;;;;
149,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;149,0;"GAMMA";"GAMMA-G";"gamma-Globulin";;"gamma-Globulin";"gamma-Globulin";07.02.2003;;15,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;1,0;10162,0;149,0;"GAMMA-G";;"GAMMA-G";"gamma-Globulin";;"S";149,0;8,0;;;;;;;1,0;1,0;;1,0;;;4,0;
150,0;07.02.2003 10:27;;14.11.2006 16:01;;1,0;150,0;"BSG";"BSG";"Blutsenkung";"";"Blutsenkung";"Blutsenkung";07.02.2003;;123,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;150,0;"BSG";;"BSG";"Blutsenkung";;"";150,0;10,0;;"";;;;;0,0;2,0;;0,0;;;;
151,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;151,0;"NEUT";"NEUT";"Neutrophile";;"Neutrophile";"Neutrophile";07.02.2003;;15,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;151,0;"NEUT";;"NEUT";"Neutrophile Granulozyten";;"E";151,0;10,0;;;;;;;1,0;;;1,0;;;;
152,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;152,0;"LYMPH";"LYMPH";"Lymphozyten";;"Lymphozyten";"Lymphozyten";07.02.2003;;15,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;152,0;"LYMPH";;"LYMPH";"Lymphozyten";;"E";152,0;10,0;;;;;;;1,0;;;1,0;;;;
153,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;153,0;"MONO";"MONO";"Monozyten";;"Monozyten";"Monozyten";07.02.2003;;15,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;153,0;"MONO";;"MONOD";"Monozyten";;"E";153,0;10,0;;;;;;;1,0;;;1,0;;;;
154,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;154,0;"EOS";"EOS";"Eosinophile Granuloz";;"Eosinophile Granuloz";"Eosinophile";07.02.2003;;15,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;154,0;"EOS";;"EOS";"Eosinophile Granulozyten";;"E";154,0;10,0;;;;;;;1,0;;;1,0;;;;
155,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;155,0;"BASO";"BASO";"Basophile Granulozyt";;"Basophile Granulozyt";"Basophile";07.02.2003;;15,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;155,0;"BASO";;"BASO";"Basophile Granulozyten";;"E";155,0;10,0;;;;;;;1,0;;;1,0;;;;
159,0;07.02.2003 10:27;;16.11.2005 13:31;;1,0;159,0;"ABS_R";"ABS_RET";"absolute Retikulozyt";;"absolute Retikulozyt";"Retikulozyten, Konz.";07.02.2003;;49,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;159,0;"ABS_RET";;"ABS_RET";"absolute Retikulozyten";;"E";159,0;10,0;;;;;;;1,0;;;1,0;;;;
160,0;07.02.2003 10:27;;03.12.2009 13:12;;1,0;160,0;"RETI";"RETI";"Retikulozyten";;"Retikulozyten";"Retikulozyten";07.02.2003;;24,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;160,0;"RETI";;"RETI";"Retikulozyten";;"E";160,0;10,0;;;;;;;1,0;;;0,0;;;;
161,0;07.02.2003 10:27;;01.03.2016 09:29;;1,0;161,0;"AFP";"AFP";"AFP";"";"AFP";"AFP";07.02.2003;;36,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10200,0;161,0;"AFP neu";;"AFP_N";"AFP neu";;"";161,0;5,0;;;;;;;1,0;;;;;;;
163,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;163,0;"CARB";"CARBAMAZ";"Carbamazepin";"";"Carbamazepin";"Carbamazepin";07.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10060,0;163,0;"CARB";;"CARB";"Carbamazepin";;"S";163,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
165,0;07.02.2003 10:27;;02.03.2017 10:00;;1,0;165,0;"TG-AK";"TG-AK";"Thyreoglobulin-AK";"";"Thyreoglobulin-AK";"Thyreoglobulin-AK";07.02.2003;;6,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;165,0;"TG-AK";;"TG-AK";"Thyreoglobulin-AK";;"";165,0;16,0;;;;;;;1,0;1,0;;0,0;;;;
166,0;07.02.2003 10:27;;02.03.2017 10:00;;1,0;166,0;"TPO-A";"TPO-AK";"Thyreoidale-Peroxida";"";"Thyreoidale-Peroxida";"Thyreoidale-Peroxidase-AK";07.02.2003;;6,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;166,0;"TPO-AK";;"TPO-AK";"Thyreoidale-Peroxidase-AK";;"";166,0;16,0;;;;;;;1,0;1,0;;0,0;;;;
167,0;07.02.2003 10:27;;02.03.2017 10:00;;1,0;167,0;"TSH-R";"TSH-R-AK";"TSH-Rezeptor-AK";"";"TSH-Rezeptor-AK";"TSH-Rezeptor-AK";07.02.2003;;71,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;167,0;"TSH-R-AK";;"TSH-R-AK";"TSH-Rezeptor-AK";;"";167,0;16,0;;;;;;;1,0;1,0;;0,0;;;;
168,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;168,0;"CORT";"CORTIS-S";"Cortisol";"";"Cortisol";"Cortisol-Einzelanalyse";07.02.2003;;37,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10100,0;168,0;"CORT 1";;"CORTIS-S";"Cortisol-Einzelanalyse";;"";168,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
170,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;170,0;"IG-T1";"IG-T1SES";"monoklonaler Ig-Typ";;"monoklonaler Ig-Typ";"monoklonaler Ig-Typ 1";07.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;170,0;"IG-T1SES";;"IG-T1SES";"monoklonaler Ig-Typ 1";;"S";170,0;8,0;;;;;;;1,0;1,0;;1,0;;;;
172,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;172,0;"IG-T2";"IG-T2SES";"monoklonaler Ig-Typ";;"monoklonaler Ig-Typ";"monoklonaler Ig-Typ 2";07.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;172,0;"IG-T2SES";;"IG-T2SES";"monoklonaler Ig-Typ 2";;"S";172,0;8,0;;;;;;;1,0;1,0;;1,0;;;;
174,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;174,0;"IGA";"IGA";"IgA im Serum";;"IgA im Serum";"IgA";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10290,0;174,0;"IGA";;"IGA";"IgA im Serum";;"S";174,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
179,0;07.02.2003 10:27;;10.12.2019 16:10;;1,0;179,0;"L_KA_";"L_KA_SE";"L-Kappa";;"L-Kappa";"Leichtketten-Kappa gesamt";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;179,0;"L_KA_SE";;"L_KA_SE";"L-Kappa";;"S";179,0;28,0;;;;;;;1,0;1,0;;0,0;;;;
180,0;07.02.2003 10:27;;10.12.2019 16:10;;1,0;180,0;"L_LA_";"L_LA_SE";"L-Lambda";;"L-Lambda";"Leichtketten-Lambda gesamt";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;180,0;"L_LA_SE";;"L_LA_SE";"L-Lambda";;"S";180,0;28,0;;;;;;;1,0;1,0;;0,0;;;;
181,0;07.02.2003 10:27;;10.12.2019 16:10;;1,0;181,0;"K_L_S";"K_L_S";"Kappa/Lambda-Quotien";;"Kappa/Lambda-Quotien";"Kappa/Lambda-Quotient";07.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;181,0;"K_L_S";;"K_L_S";"Kappa/Lambda-Quotient";;"S";181,0;28,0;;;;;;;1,0;1,0;;1,0;1,0;1,0;;
182,0;07.02.2003 10:27;;19.11.2007 15:01;;1,0;182,0;"RHF";"RHF";"Rheumafaktor";;"Rheumafaktor";"Rheumafaktor";07.02.2003;;6,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;182,0;"RHF";;"RHF";"Rheumafaktor";;"S";182,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
183,0;07.02.2003 10:28;;19.11.2007 15:01;;1,0;183,0;"TRI";"TRI";"Triglyceride";;"Triglyceride";"Triglyceride";07.02.2003;;3,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10510,0;183,0;"TRI   ES";;"TRI   ES";"Triglyceride";;"S";183,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
184,0;07.02.2003 10:28;;19.11.2007 15:01;;1,0;184,0;"VLDL";"VLDL";"VLDL - Cholesterin";;"VLDL - Cholesterin";"VLDL - Cholesterin";07.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;184,0;"VLDL  ES";;"VLDL  ES";"VLDL - Cholesterin";;"S";184,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
185,0;07.02.2003 10:28;;19.11.2007 15:01;;1,0;185,0;"LDL/H";"LDL/HDL";"LDL/HDL";;"LDL/HDL";"LDL/HDL";07.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;185,0;"LDL/HDL";;"LDL/HDL";"LDL/HDL";;"S";185,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
186,0;07.02.2003 10:28;;29.12.2015 10:53;;1,0;186,0;"HBA1";"HBA1";"HbA1c";"";"HbA1c";"HbA1c";07.02.2003;;15,0;;;;"0";"0";"0";;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;40110,0;186,0;"HbA1c";;"HBA1";"HbA1c";;"";186,0;5,0;;;;;;;1,0;2,0;;0,0;;;5,0;
3831,0;13.02.2004 14:20;;13.02.2008 15:25;;1,0;190,0;"TPHA";"TPHA";"Treponema (TPHA)";;"Treponema (TPHA)";"Treponema (TPHA)";07.02.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;190,0;"TPHA";;"TPHA";"Treponema (TPHA)";;"S";190,0;16,0;;;;;;;1,0;;;0,0;;;;
193,0;07.02.2003 10:28;;29.12.2015 13:51;;1,0;193,0;"TAD-S";"TAD-S";"TAD-S";"TAD-S";"TAD-S";"Trizykl. Antidepressiva";07.02.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;193,0;"TAD";;"TAD";"trizykl. Antidepressiva";;"S";193,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
195,0;07.02.2003 10:28;;19.11.2007 15:01;;1,0;195,0;"ACTMN";"PARACETA";"Acetaminophen";"";"Acetaminophen";"Acetaminophen";07.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;195,0;"ACTMN";;"ACTMN";"Acetaminophen";;"S";195,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
196,0;07.02.2003 10:29;;29.12.2015 10:54;;1,0;196,0;"HAV_M";"HAV_M";"Anti-HAV-IgM";"";"Anti-HAV-IgM";"Anti-HAV IgM";07.02.2003;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;196,0;"Anti-HAV-IgM";;"HAV_M";"Anti-HAV-IgM";;"";196,0;5,0;;;;;;;1,0;;;0,0;;;;
200,0;07.02.2003 10:29;;02.12.2013 13:24;;1,0;200,0;"HOMOC";"HOMOCYST";"Homocystein";"";"Homocystein";"Homocystein";07.02.2003;;66,0;;;;;;;;37,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;200,0;"HOMOCYST";;"HOMOCYST";"Homocystein";;"";200,0;5,0;;;;;;;1,0;;;0,0;;;;
203,0;07.02.2003 10:29;;29.12.2015 10:56;;1,0;203,0;"A_HBS";"A_HBS";"Anti-HBs";"";"Anti-HBs";"Anti-HBs";07.02.2003;;4659,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;203,0;"Anti-HBs";;"A_HBS";"Anti-HBs";;"";203,0;5,0;;;;;;;1,0;;;0,0;;;;
205,0;07.02.2003 10:30;;19.11.2007 15:01;;1,0;205,0;"BILI-";"BILI-D";"Dir.Bili";"";"Dir.Bili";"Dir.Bilirubin";07.02.2003;;3,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;205,0;"Dir.Bili";;"BILI-D";"Dir.Bili";;"";205,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
206,0;07.02.2003 10:30;;19.11.2007 15:01;;1,0;206,0;"BILI-";"BILI-I";"Ind.Bili";"";"Ind.Bili";"Ind.Bilirubin";07.02.2003;;3,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;206,0;"Ind.Bili";;"BILI-I";"Ind.Bili";;"";206,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
207,0;07.02.2003 10:30;;11.02.2016 15:24;;1,0;207,0;"VIT D";"VIT D25";"25-Hydroxy-Vitamin D";"";"25-Hydroxy-Vitamin D";"25-Hydroxy-Vitamin D3";07.02.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;207,0;"VIT D25";;"VIT D25";"25-Hydroxy-Vitamin D3";;"";207,0;5,0;;;;;;;1,0;;;;;;;
208,0;07.02.2003 10:30;;27.11.2008 10:46;;1,0;208,0;"VITD1";"VITD1.25";"1.25 Dihydroxy Vitam";;"1.25 Dihydroxy Vitam";"1.25 Dihydroxy Vitamin D3";07.02.2003;;60,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;208,0;"VITD1.25";;"VITD1.25";"1.25 Dihydroxy Vitamin D3";;;208,0;27,0;;;;;;;1,0;10,0;;0,0;;;;
209,0;07.02.2003 10:40;;29.12.2015 11:43;;1,0;209,0;"GENTA";"GENTA";"Gentamicin";;"Gentamicin";"Gentamicin";07.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;209,0;"GENTA";;"GENTA";"Gentamycin";;"S";209,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
211,0;07.02.2003 10:43;;19.11.2007 15:01;;1,0;211,0;"HB-S";"HB-S";"freies Hb im Serum";"";"freies Hb im Serum";"freies Hb im Serum";07.02.2003;;11,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;211,0;"HB-S";;"HB-S";"freies Hb im Serum";;"";211,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
213,0;07.02.2003 10:44;;19.11.2007 15:01;;1,0;213,0;"ALB-S";"ALB-S";"Albumin";"";"Albumin";"Albumin";07.02.2003;;22,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10010,0;213,0;"Albumin";;"ALB-S";"Albumin i.Serum";;"S";213,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
224,0;07.02.2003 10:44;;12.03.2024 15:39;;1,0;224,0;"MUV_G";"MUV_G";"Mumps IgG (CLIA)";"";"Mumps IgG (CLIA)";"Mumps IgG (CLIA)";07.02.2003;;4451,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;224,0;"MUV_G";;"MUV_G";"Mumps-IgG";;"";224,0;16,0;;"";;;;;1,0;;;0,0;;;;
226,0;07.02.2003 10:44;;12.03.2024 15:40;;1,0;226,0;"MUV_M";"MUV_M";"Mumps IgM (CLIA)";"";"Mumps IgM (CLIA)";"Mumps IgM (CLIA)";07.02.2003;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;226,0;"MUV_M";;"MUV_M";"Mumps-IgM";;"";226,0;16,0;;"";;;;;1,0;;;0,0;;;;
